62.8 -25 96.8 100 3 1 0 0 1 0 0 1 17.3 1 3.8 3 7 2 45.8 79.3 2 21.7 50
3.1 -2.5 98.5 100.3 2 0 1 0 0 0 0 3 2.3 0 1.8 1 7 1 65 93 1 42 0
32 8 109.3 108.3 3 0 1 0 0 0 0 2 5.2 0 3.8 3 6 2 30.6 66.8 3 28.4 42
3.7 -2.5 98.5 100.3 2 0 1 0 0 0 0 3 2.3 0 6.3 2 6 1 64.9 93 1 10.8 0
21 5 103 103 2 1 0 1 0 0 1 2 2.4 1 14.5 2 6 2 39.9 71.5 1 64 83
75 85 109.5 92.5 3 1 0 1 0 0 0 1 8.7 1 1.5 3 6 3 73.6 91.5 1 21.1 0
3.9 7.5 101 101 1 0 0 0 0 0 0 3 13.1 0 0 2 6 2 57.1 63.5 2 13.7 63
4.8 22.5 101.3 103 2 0 1 0 0 0 0 4 3.7 0 0 2 6 1 43.2 84.1 1 48.3 40
6 11 105 101.5 3 0 1 0 0 0 0 4 18.2 0 0.1 2 7 1 42.5 71.1 1 21.4 0
6.5 -16.2 113.8 94 1 0 0 0 0 0 0 1 4.7 0 20 1 5 2 36.1 78.8 2 35 65
18.8 33.5 104 100 2 1 0 0 0 0 0 3 7.6 1 0 2 7 3 33.8 87.3 1 18.2 70
19.3 15 99.8 100.8 3 1 0 1 0 0 0 2 4.9 1 8 2 5 2 81.3 71.3 2 64.8 50
17.8 79 105.5 100 1 0 1 0 0 0 0 3 1 0 0 1 4 1 51.3 110 2 24.9 80
31.5 6.3 100 100 2 0 1 0 0 0 0 1 7 0 0.5 2 6 1 55.1 79.5 1 17.4 0
24.5 13.8 102.3 90 2 0 1 0 0 0 0 3 10.7 0 0 2 6 3 55.7 65 1 15.5 0
13.3 11.5 103.8 108.8 2 0 1 0 0 0 0 4 6 0 5 2 6 2 64.8 92.3 2 15.8 100
7 2.5 101.5 100 1 0 0 0 0 0 0 1 9.2 0 1.3 1 7 1 49.4 60.3 1 35 100
20.3 9.3 102.5 111.5 2 1 0 0 0 0 1 3 8.9 1 25.5 2 8 2 42.1 98.5 2 27.3 0
27.1 13.5 102.8 103 3 1 0 0 0 0 0 2 7.1 1 16.8 2 5 3 54.9 89.3 1 40.9 50
3.3 -25 97.8 103.3 1 1 0 0 0 0 1 2 7 1 31.8 1 5 1 50 69.4 1 24.2 45
17 15.5 104.5 97.8 3 1 0 0 0 0 0 3 11.9 1 8.8 2 6 2 55.4 81.3 2 18.1 75
28.3 0 97.5 103 2 1 0 0 0 0 0 2 1 1 0 2 6 2 69.2 86.3 1 13.8 60
58.3 60 99 99 3 1 0 0 0 0 0 1 1 1 25 3 3 2 24.4 77 1 37.9 80
16.8 5 105.3 102.5 2 1 0 0 0 0 0 1 4.1 1 0 2 4 2 20.5 72.5 2 11 0
31.5 23.8 100 117.5 2 0 1 0 0 0 0 2 7.3 0 2.5 3 6 2 28.2 74.3 3 27.5 0
12.3 75 113.8 100 2 1 0 0 0 0 0 3 8.8 1 10 1 7 3 65.2 86.3 1 29.1 0
35.1 0 100 105 1 0 0 0 0 0 0 1 1.8 0 0 2 4 2 53.2 81.8 1 70.8 0
18.3 58.8 113 123.8 3 1 0 0 0 0 0 4 9.7 1 1.5 3 8 3 53.6 72.3 1 10.5 100
29.8 45 111.8 107.8 3 1 0 0 0 0 0 3 8.4 1 2.5 2 7 2 66.4 54.8 2 21.2 0
14 0 100 105 2 0 1 0 0 0 0 1 3.3 0 0 2 4 2 72.7 50 2 18.3 100
36.5 2.5 102.8 100 3 1 0 0 0 0 1 2 25 1 25 1 8 3 35.2 52 2 25.6 37
70.3 80 106.9 100 3 1 0 1 0 0 1 1 6.4 1 7 2 8 2 48.3 80 2 25.6 90
15 -22.5 92.5 122.3 3 1 0 0 0 0 1 1 9.7 1 56.5 3 6 2 71.5 89 1 19.7 0
19.3 35 99 98 3 1 0 0 0 0 0 3 7.7 1 13.8 3 7 2 60.6 93.5 3 18.6 0
18 70 113.8 105 1 1 0 0 0 0 1 3 11 1 27.5 1 6 2 32.3 40 2 21.5 0
12 12.5 100 100.3 2 0 1 0 0 0 0 2 12.9 0 3.5 2 7 2 52.3 79 1 32 90
20.3 48.5 108 112.3 3 1 0 0 0 0 0 2 14.7 1 0 2 7 2 60.6 88.3 2 18.9 45
23.8 67.5 125 86.8 1 1 0 0 0 0 0 2 12.5 1 0 1 7 2 29.3 98.3 2 31.9 85
13 85 110 115 2 1 0 0 0 0 0 5 9.7 1 0 2 7 3 31.3 62 1 26.7 66
18.4 55 104.8 90.5 2 0 1 0 0 0 0 2 2.6 0 0 2 4 3 35.9 75.8 2 21.5 75
56.3 65 100 100 2 1 0 1 0 0 0 1 1.3 1 0 2 4 1 67.2 85 2 40.3 40
16.3 57.8 105.8 99.8 3 1 0 0 0 0 0 4 5.6 1 7.8 3 6 2 50.1 88.8 3 37.4 50
18.5 46.3 106.8 102.5 1 0 1 0 0 0 0 4 12.1 0 0.5 1 6 3 60.5 82.5 2 24.3 60
36.5 31.3 110.5 100 3 0 1 0 0 0 0 1 7.9 0 2.5 2 6 3 67.3 57.3 3 19 0
26 -25 98.3 100 2 0 1 0 0 0 0 2 1.5 0 0 2 5 2 40.3 79.3 2 79.7 60
3.4 0 100 94 2 0 0 0 0 0 0 4 5 0 0 2 6 2 41.9 86 1 19.4 0
18.6 52.5 100.5 95 3 1 0 0 0 0 0 4 6.4 1 6.3 3 6 2 28.3 43.3 3 59.2 65
11.9 47.5 107.8 100 1 1 0 0 1 0 0 3 6.4 1 12.5 2 6 2 64 78 2 30.3 10
9 51 110 97 1 0 1 0 0 0 0 4 6.3 0 0 2 6 3 41.9 100 2 31.2 75
5.5 6.8 95 108.8 1 1 0 1 0 0 0 2 15.4 1 8.3 1 6 2 48.7 68.3 1 20.8 65
28 5 100 100 3 1 0 0 0 0 0 3 5.8 1 0 2 7 3 45.9 77.8 3 139.4 30
49 85 108.8 100 3 1 0 1 0 0 0 1 6.5 1 0 3 6 3 20 72 3 140 20
3.9 6 100 100 1 1 0 0 0 0 0 2 12.9 1 37.5 3 5 2 54.2 40 1 52.5 30
61.5 35 105 95.8 3 1 0 0 0 0 1 1 9.3 1 49.8 3 8 2 58.2 76.8 3 20.8 0
10.4 6 100 104 1 1 0 0 0 0 0 3 4.1 1 5.8 2 6 1 44.9 81.4 1 14.8 0
23 80 106.3 102 2 1 0 0 0 0 0 2 15.9 1 0 2 6 3 37.3 59.5 1 36 66
23 39.5 100 90 2 0 1 0 0 0 0 2 4.8 0 1 2 7 3 56.2 90 2 23.5 90
21 50 94 98.8 3 0 1 0 0 0 0 1 12.3 0 12 2 5 2 79.2 83.8 2 35.7 0
5.8 10 105 102 2 1 0 1 0 0 0 5 11.3 1 2 1 7 1 40.4 68.5 2 17.4 60
4.1 -13.7 99.3 108.8 2 0 1 0 0 0 0 2 9.4 0 32.5 1 6 2 81.8 83.8 1 13.6 30
33.5 85 101.5 100 2 0 1 0 0 0 0 1 4 0 5 2 4 2 59.9 96.7 2 58 80
39.5 10 101 98 3 1 0 1 0 0 0 1 2.8 1 10 2 2 2 36.6 87.8 2 53.3 0
16.5 25 103.8 108 2 1 0 0 0 0 1 3 10.1 1 1 3 6 2 51 79.4 3 27 80
2.5 11.8 100 103.3 1 0 0 0 0 0 0 3 3.9 0 23.8 2 6 2 63 80.8 2 15.2 92
47.5 40 102 100 3 0 0 0 0 0 0 2 2 0 0 3 6 2 41.9 80.5 2 39.7 81
5.1 76.5 113.8 105 1 0 1 0 0 0 0 3 16.3 0 11.8 3 7 3 75 52.3 3 58.6 0
28.5 46.3 101 96.5 3 1 0 1 0 0 0 2 3.7 1 1 2 5 2 43.1 72.3 2 33.8 80
33.8 8.8 108.8 110 2 0 1 0 0 0 0 1 6.3 0 7.5 2 4 2 61.6 85.8 2 32.2 50
26.5 35 125 125 3 1 0 0 0 0 0 1 6.2 1 5 2 6 3 61 85.8 2 32.2 50
17.7 0 105 100 1 1 0 0 0 0 0 1 5.2 1 0 2 2 2 61.1 85.8 2 30.1 50
33 45 100 95 1 0 1 0 0 0 0 2 1 0 0 1 2 2 75.1 110 2 23.7 87
14.9 20 115 110 3 1 0 0 0 0 0 4 12.3 1 0 3 7 3 27.2 63.5 2 22 100
31.2 0 100.3 100 2 0 1 0 0 0 0 1 2.1 0 0 2 4 2 70.5 88.8 2 15.3 80
72.1 54 103.6 102.8 3 1 0 0 0 0 0 1 7.9 1 12.8 3 6 2 56.6 84.3 2 44.4 35
2 22 99 92 3 0 0 0 0 0 0 4 1.6 0 0 3 6 2 65.4 88.9 3 15.8 83
55 0 98 98 1 0 0 0 0 0 0 1 1 0 0 1 6 2 31.8 85.5 2 33.5 0
35.8 -3.5 100 100 2 0 0 0 0 0 0 2 12.4 0 0 2 7 2 45.9 94 2 19.8 0
45 0 105 100 3 0 1 0 0 0 0 2 2.1 0 0 2 6 2 21 77.3 2 31.7 80
20 71 115 85 3 1 0 0 0 0 0 2 6 1 15.3 2 6 2 26.9 57 3 32.6 0
20.2 0 101 100 2 1 0 0 0 0 0 1 2.1 1 0 1 2 1 29.2 81 2 11.8 70
12.6 12.1 102.1 101.7 2 0 1 0 0 0 0 3 3.1 0 0 1 6 3 65 80.2 2 23.8 55
61.3 26.3 105.5 93.3 2 1 0 0 0 0 0 2 13.1 1 17.3 2 6 2 42.3 81.5 3 32.8 20
22.9 7.3 100 100 2 0 1 0 0 0 0 2 1 0 11.5 2 6 2 39.7 75.5 2 14.3 60
25.3 0 104.3 106.5 2 1 0 0 0 0 1 1 1 0 0 2 1 2 63.7 48.5 2 12.6 100
20.4 20 100 100 3 1 0 1 0 0 0 2 10.1 1 2.5 2 6 2 66.9 80.8 1 22.8 50
39.3 0 100 100 2 0 1 0 0 0 0 1 3.7 0 0 2 6 2 37.7 100.5 2 39.6 90
4.5 20 101.5 97.5 1 0 1 0 0 0 0 3 1.3 0 5 1 6 2 55.1 84 3 82.5 80
37.3 39.5 101 99 3 1 0 0 0 0 0 3 3.2 1 13.3 3 6 2 59.8 78.3 2 30.6 60
2.4 10 107.5 100.8 2 0 1 0 0 0 0 4 1.5 0 1.8 2 5 2 28.4 77.2 2 20 90
56.8 2.5 99.3 101.8 2 1 0 0 0 0 0 1 1 1 4.3 2 3 3 34.4 89.5 3 19 75
2 -25 100 125 1 1 0 0 1 0 0 2 20 1 0 1 6 1 49.7 40 1 25 62
38.8 8.8 105 104.5 3 1 0 1 0 0 0 3 10.5 1 0 3 7 3 20 86.3 2 16.9 30
16.6 -10 105 112 1 0 1 0 0 0 0 2 14.7 0 0 2 7 2 20 64.8 1 18.2 30
75 85 110 110 3 1 0 0 0 0 1 1 25 1 7.5 3 5 3 86.3 63.5 2 25.8 0
39 -25 85 95 2 1 0 0 0 0 0 2 3.4 1 0 2 5 3 20 92.3 1 110.9 35
15.5 -13.2 89.8 102 1 0 1 0 0 0 0 1 6.6 0 2 1 5 1 40.8 103 2 27.5 0
33.6 50 100 93 3 1 0 1 0 0 0 2 6 1 0 3 6 3 36.7 98 3 37.9 20
10.3 50 100 87.5 2 1 0 0 0 0 0 3 3.8 1 4.8 2 6 2 34.2 59.3 1 81.8 10
30.4 26.3 100.8 99.8 3 0 1 0 0 0 0 2 1.3 0 0 3 7 2 58.7 93.3 3 10 80
51.8 40 100.9 102.3 3 1 0 0 0 0 0 2 10.2 1 1.4 2 7 2 39.8 76.3 1 24.7 75
13.3 23.8 112.8 105 3 1 0 0 0 0 0 4 9.4 1 9 3 7 3 47.8 68.8 2 21.3 60
24.8 35 110.5 100 3 1 0 0 0 0 0 2 10.4 1 9 3 6 2 53 80.8 2 27.8 60
18.9 28.8 104.5 105.3 3 1 0 0 0 0 0 3 9.4 1 7.5 3 7 3 48.9 78 2 20.7 60
4.3 -11.2 95 100 1 0 0 0 0 0 0 2 7.5 0 8.8 1 3 1 63.3 65.5 2 19.2 78
70.4 85 125 90 3 1 0 0 0 0 0 1 8.9 1 9 3 7 3 53.4 89.8 2 34.8 60
13.2 0 93.5 99.8 2 0 0 0 0 0 0 3 2 0 0 1 7 3 61.6 82.3 3 30.2 80
18.5 1 100 102 2 0 1 0 0 0 0 1 8.6 0 4.3 1 6 1 54.9 78.9 1 18.7 90
38.1 80 116.3 123.8 3 0 1 0 0 0 0 1 12.2 0 66.3 2 6 2 80 84.3 3 31.4 0
67.5 31.3 107 85 3 0 1 0 0 0 0 1 20.9 0 7.5 3 7 3 69.6 82.5 3 56.4 31
4 0 98.5 105 1 0 1 0 0 0 0 3 13.9 0 4.8 2 7 2 31.8 41.3 2 18.1 50
69.1 21.3 125 100 3 1 0 0 0 0 0 1 25 1 13.3 3 5 3 75.4 88.5 2 41.4 31
31.5 30 115 85 1 1 0 0 0 0 0 3 9.6 1 0 1 6 1 38.6 68 1 54.3 0
26.6 19 92.8 89 3 1 0 0 0 0 0 3 13.3 1 3.3 3 6 1 41.5 58.5 1 33.8 60
30.5 -15 108.3 109 1 0 0 0 0 0 0 2 20 0 70 2 7 2 60.5 75 2 24.3 0
13.8 12.5 100 105 1 0 1 0 0 0 0 1 17.1 0 68.3 2 6 2 55.2 65 1 21.2 0
6 10 105 100.8 2 0 1 0 0 0 0 2 2.6 0 2 1 4 2 41.4 77.7 2 18.9 90
36.3 85 100 96.8 3 0 1 0 0 0 0 2 9.7 0 47.6 3 7 3 60.8 80 2 23.1 0
58 38.8 103 100 3 1 0 0 0 0 0 1 7.7 1 68.8 3 7 3 46.6 60 2 20.8 0
48.5 10 97 95 3 1 0 0 0 0 0 1 9.1 0 36.5 3 7 3 64.3 80 2 24.7 0
12.8 0 95 105 1 0 1 0 0 0 0 1 25 0 10 1 5 2 59.3 60 1 22.9 0
34.3 0 85 85 3 0 1 0 0 0 0 2 10.5 0 25 3 6 3 61.8 73.8 2 23.7 0
19.3 62.5 99 102.8 3 1 0 1 0 0 0 2 7.6 1 0 2 7 3 58 83.8 1 24.5 67
18.8 10 105 100 2 1 0 0 0 0 0 4 24.4 1 7.5 2 8 2 65.3 70.3 2 33.6 5
24.6 1.8 96.8 95 3 1 0 0 0 0 0 2 6.9 0 3.9 2 8 2 60.6 58.8 2 43.7 0
50.5 7 97.3 100 3 1 0 0 0 0 0 1 12 1 0.8 2 7 2 60.1 60.5 2 18.1 0
36.7 -25 100 101.3 1 1 0 0 0 0 0 1 2.3 1 2 2 6 2 57.6 84.8 1 24.2 90
71.8 0 100 100 1 1 0 0 0 0 0 1 3.4 1 0 2 6 2 34.2 70.3 2 24.2 75
2.3 23.8 93.5 105 2 0 1 0 0 0 0 3 17.3 0 16.8 2 7 1 60.8 65.8 2 17.2 0
7.2 50.8 98.8 102 1 0 0 0 0 0 0 1 1.9 0 2 2 5 2 39.8 58.6 1 19 0
12.8 0 105 90 1 1 0 0 0 0 0 3 2.6 1 12.3 1 6 2 64.2 80.8 1 23.2 0
35.5 50 107.5 97 3 0 1 0 0 0 0 2 2.9 0 15 3 4 1 71.5 102.5 2 22.7 80
75 85 125 125 3 0 0 0 0 0 0 1 25 0 47.5 3 6 2 52.2 40 1 17.6 0
60.4 35 107 108.3 3 1 0 0 0 0 0 2 3.9 0 1.1 3 6 3 50.4 47.6 2 52.1 30
30.5 45 102 96.8 3 1 0 0 0 0 1 2 1.8 1 7.5 3 5 3 50.2 78 2 20.9 65
10.3 13.8 108.8 100 1 0 0 0 0 0 0 2 5 0 50 2 5 2 69.5 68.3 3 28.9 0
20 62.5 121.3 117.5 1 1 0 0 0 0 0 3 4.6 1 3.8 1 4 1 36.7 81.9 1 10 85
16 40.3 103.3 100 2 0 1 0 0 0 0 2 4.9 0 21.5 2 5 2 80.4 101.4 1 26 75
23 11.3 95 90 1 0 1 0 0 0 0 1 19.7 0 43.8 2 6 2 44 60 2 29.5 50
24.4 28.8 100 100 2 0 1 0 0 0 0 2 5.8 0 0 3 6 3 35.1 66.3 3 18.4 60
50 23.8 100 100 3 1 0 0 0 0 0 3 18 1 3.3 2 6 2 55.4 73.5 2 24 60
11.6 0 90 85 3 0 0 0 0 0 0 1 20.4 0 7.5 3 6 1 58.2 53.3 2 38.3 0
17.9 50 100 100 3 1 0 0 0 0 0 1 9.6 1 0 3 6 2 53.4 83.3 2 29.3 50
6.7 -11.2 97.5 100.8 1 0 1 0 0 0 0 3 7.8 0 0 2 7 1 58.7 43.3 2 29.7 0
14 43.8 125 125 2 0 0 0 0 0 0 1 25 0 5 2 8 2 38.7 80 1 16.6 0
40.8 0 100 100 1 0 1 0 0 0 0 1 3.8 0 2.5 1 2 2 40.2 61.3 1 21.5 0
67 9.3 100 100 1 0 1 0 0 0 0 1 3.9 0 19 1 3 2 39.8 61.3 1 23.9 0
6.8 10 105 120 1 0 0 0 0 0 0 2 7 0 0 1 5 2 51.5 56.8 1 19.6 0
6.8 -3.7 105 110 2 0 0 0 0 0 0 2 6.9 0 62.5 2 5 2 51.8 54.5 2 19.6 0
9 -3.7 100 100 1 1 0 0 0 0 0 2 6.6 1 1.1 1 5 1 51.3 52.5 2 22.7 30
41.9 32.5 105 100 3 0 0 0 0 0 0 1 2.8 0 0 3 6 3 65 40 2 11.2 10
1.6 0 108.8 100 1 1 0 0 0 0 0 3 10.3 1 0 3 6 2 34 83.5 3 15.3 0
2.4 13.8 100.3 105 2 0 0 0 0 0 0 4 2.6 0 0 3 6 2 74.7 80.3 2 35.8 0
10 0 105 100 2 0 0 0 0 0 0 2 2.9 0 0 2 6 2 63.2 40 2 10.5 25
57.8 -12.5 96.3 100 1 0 0 0 0 0 0 4 2.8 0 7.5 1 6 3 71.9 40 2 10 100
20.3 72 105 102.5 2 1 0 0 0 0 0 1 7.8 1 4 2 2 2 41.5 57.3 2 36.6 0
8.3 0 105 100 2 0 1 0 0 0 0 2 4.6 0 0 2 6 1 29.5 75.5 2 97.4 55
22.3 15 100.5 110 3 1 0 0 0 0 0 4 7.5 1 1.8 2 6 3 40.5 91.5 3 18.7 95
44.3 -1 100 104.3 1 1 0 0 0 0 0 1 8.1 1 5.8 2 6 2 38.7 81 2 28.9 80
23.8 85 115 120 1 0 0 0 0 0 0 4 13.4 0 56.3 1 3 2 78.6 40 3 41.1 0
28.5 0 101.5 109.8 3 1 0 0 0 0 0 2 3.8 1 11.4 2 7 2 62.7 72.8 1 20.8 70
16.2 84.2 103.5 116.5 2 0 1 0 0 0 0 1 4.2 0 0 2 7 2 62.7 81.5 1 23.3 70
75 26 98 102 1 0 1 0 0 0 0 1 3.5 0 3.8 3 6 2 42.2 90.8 2 14.5 0
38.5 46.3 104.3 100 1 1 0 0 0 0 1 2 6.8 1 0 2 6 2 42.4 81.3 2 14.3 62
11 6.3 106.3 102.5 1 0 1 0 0 0 0 2 18.9 0 0 2 6 2 42.1 70 2 19.7 80
8.8 15.5 101.9 102 1 0 0 0 0 0 0 3 5.1 0 4.1 2 6 1 57.5 55.4 1 18.1 68
68.3 30.5 102 100 2 0 1 0 0 0 0 1 5.3 0 0.8 2 6 2 20 95.8 2 16 90
63.1 85 107.5 92.5 3 0 0 0 0 0 0 1 1.7 0 5 3 6 3 68.8 94 2 80.8 0
30.8 30 105 110 3 1 0 1 0 0 1 4 7.4 1 5 3 7 2 34.7 45.9 2 24.6 36
8.2 -3.7 110 106.3 2 0 1 0 0 0 0 3 12 0 0 2 4 2 48.5 75.3 2 23.2 20
23.5 0 100 100 3 0 1 0 0 0 0 3 6.4 0 0 2 6 2 56.8 95 2 10.9 75
49.5 66.3 125 100 3 0 1 0 0 0 0 3 8 0 1 3 6 3 57.3 95 2 19.2 75
5.3 37.5 100 100 1 0 0 0 0 0 0 3 8.2 0 0 1 4 2 56 95 2 11.6 80
11.9 8.8 110.8 114.3 1 0 1 0 0 0 0 3 9.6 0 1.8 2 6 2 69.9 64.1 2 20 0
54 50 114.3 100 3 0 1 0 0 0 0 1 6.4 0 0 2 4 1 59.5 74.8 1 52 80
31.3 12.5 103 110 1 0 1 0 0 0 0 1 8.3 0 0 1 5 2 31.5 40 2 22.5 55
40 3.3 100 110 2 0 0 0 0 0 0 1 2.8 0 0 2 6 2 54.3 74.8 2 20.1 0
24.8 -7.5 100 100 1 0 0 0 0 0 0 1 6.3 0 0 2 5 2 54.5 59.9 2 16.1 80
20.9 30 105 95 3 1 0 0 0 0 0 4 11.9 1 17.8 3 7 2 51.1 93.3 2 45.2 0
18 85 106.3 110 3 0 1 0 0 0 0 3 1.7 0 0 3 5 3 26.8 89 2 16.7 0
7.3 6.5 100 105.5 3 1 0 1 0 0 0 2 2.8 1 2 3 6 2 46.4 76 2 21 77
26.1 15 107.5 110 2 1 0 0 1 0 0 2 8.7 1 0 2 6 2 28.8 77 2 47.1 100
25 10 102.8 104.5 1 0 1 0 0 0 0 1 5 0 4.3 2 3 2 76.8 56.5 2 23.5 55
24.8 66 118.5 113.5 3 1 0 0 0 0 0 3 10.4 1 12.5 1 7 3 33.1 76.6 1 30.4 0
38.3 50 105 100 2 1 0 0 0 0 0 2 11.1 1 5 2 6 2 32.8 72.8 2 23.9 70
38.5 37.5 105 104 1 0 1 0 0 0 0 2 12.8 0 11.9 1 7 2 61.4 82.7 2 55.7 61
17.6 33.8 102.8 110 3 0 0 0 0 0 0 2 13.8 0 11.9 2 7 1 54 84.6 2 38.6 67
9.1 15 108 110 1 0 0 0 0 0 0 2 20.2 0 11.9 1 7 1 62.4 59 1 40.3 48
32.8 1.3 100 95.5 1 0 1 0 0 0 0 2 1.1 0 3.5 1 4 2 78 69.5 2 26.8 50
6.1 11.8 110 100 1 1 0 0 0 0 0 2 7.9 1 4.4 1 6 2 39.2 40.5 1 28.8 0
20.7 0 100 100 2 1 0 0 0 0 0 1 1.2 0 20 2 1 2 36.7 92.5 3 55.7 0
8.7 62.5 113 113.3 2 1 0 1 0 0 0 4 6.9 1 23 2 6 3 54.3 74.1 2 41 40
6.6 6.3 99.5 102 3 0 0 0 0 0 0 4 13.8 0 4.8 2 7 2 68.1 52.6 2 13.6 72
8 0 100 98 2 0 1 0 0 0 0 2 4.6 0 0 2 6 1 30.1 75.5 2 103.5 55
55.3 50 104.3 100.5 3 1 0 0 0 0 0 1 9.3 1 0 2 7 3 70.2 78.5 2 45.1 43
32.3 50 104 102.8 2 0 1 0 0 0 0 1 4.6 0 0 2 7 1 70.6 73.8 1 26.3 43
4.4 0 90 100 2 1 0 0 0 0 0 3 3.6 1 0 2 7 2 52.4 110 1 21.5 85
4.5 0 103.8 100 2 1 0 1 0 0 0 5 10.5 1 3.9 1 7 1 58.4 76 2 36.6 70
6.1 0 100 103 1 0 1 0 0 0 0 4 3 0 0 2 6 2 32.2 79 2 18.2 90
1 -20 100 100 2 0 0 0 0 0 0 5 1.2 0 0 2 6 2 59.8 74.3 1 20.6 95
9.5 3 100 100 2 0 1 0 0 0 0 3 1 0 5.5 3 5 1 21.3 93 1 55.1 90
50.5 85 125 115 3 1 0 0 1 0 0 1 6.6 1 0 3 7 3 83.6 80 3 10 10
3.1 20 110 100 1 0 0 0 0 0 0 3 17.9 0 0 1 7 2 65.3 63.5 2 54.9 28
1.2 5.8 100 100 1 0 1 0 0 0 0 3 14.2 0 0 1 7 2 38.9 79.8 2 25.5 6
52.7 0 100 100 2 0 1 0 0 0 0 1 1.5 0 0 2 4 2 56.8 81.3 2 22.3 0
32.8 58.8 85 90 1 0 0 0 0 0 0 1 1 0 0 1 5 1 71.2 89.5 2 28.6 0
10.6 5 100 111.3 1 0 1 0 0 0 0 3 5 0 19.3 2 6 2 63.2 92.5 1 18.2 60
18.1 72.5 100 100 3 0 0 0 0 0 0 2 2.3 0 0 3 4 3 68.5 40 2 19.6 86
60 30 102 107.5 2 1 0 1 0 0 0 2 6.7 1 0 3 7 2 49.7 84 3 38.6 80
23.4 47.5 107 100 2 0 1 0 0 0 0 3 24.3 0 5 2 7 2 85.7 87 2 25.8 80
9.3 9 103 100 2 1 0 0 1 0 0 3 15.3 1 8.8 2 7 2 70 65.3 2 24.3 20
19.4 -8.7 110.3 115 1 1 0 1 0 0 0 2 11.3 1 0.8 2 6 2 77.5 52.5 2 12.9 0
29.4 34.5 101.3 97.3 2 1 0 0 0 0 0 2 7.7 1 7.3 2 6 2 29 78.3 1 30.4 83
5.3 0 100 100 2 0 1 0 0 0 0 3 1 0 0 2 2 2 80.2 83 2 140 0
75 72.5 103.5 92.5 3 1 0 1 0 0 0 1 10.3 1 2 3 6 3 66 83.7 3 25.3 0
30.2 29.8 104.8 100 3 0 0 0 0 0 0 2 13.5 0 5 3 7 2 43.4 66.9 1 67 54
42.5 65.5 108.3 87.3 3 1 0 0 0 0 0 3 7.9 1 10.5 1 7 3 57.3 85 3 30.3 60
49 73.5 117.8 105.8 2 1 0 0 0 0 0 1 9.4 1 12.5 3 7 3 41.9 43.3 2 26.8 39
20.5 0 100 100 2 0 0 0 0 0 0 2 1.7 0 0 1 6 2 50 71.8 2 140 0
10.5 -10 107.5 117.5 2 1 0 0 0 0 0 4 24.3 1 12.5 2 6 2 55.6 81.5 2 36.1 100
5.4 -10 107.5 117.5 1 1 0 0 0 0 0 4 24.3 1 12.5 2 6 2 55.6 81.5 2 36.1 100
32 70 103 100 3 1 0 0 0 0 1 1 12.3 1 0 2 6 2 70.5 69.5 2 12.7 90
25 53.8 115 115 2 1 0 0 0 0 0 5 15.8 1 7.5 2 6 2 70.5 52.3 2 21.6 90
9 75 110 100 3 0 0 0 0 0 0 4 12.6 0 6.8 3 7 1 56.1 67.3 2 29.6 65
16.3 77.5 110 100 2 0 0 0 0 0 0 2 11 0 46 2 5 3 55.5 74.8 2 28.1 65
43.3 48.3 123.8 100 3 1 0 0 0 0 0 3 18 1 0 2 8 3 66.1 65 2 65 10
53.8 75 100 100 2 1 0 0 0 0 0 1 3.3 1 0 2 4 2 58.9 65.5 1 26.8 81
1.8 0 100 103 2 0 0 0 0 0 0 2 5 0 0 1 3 2 51.8 40 3 16.4 50
5.3 -1 100 100 1 0 0 0 0 0 0 2 5.2 0 0 1 7 3 27.7 80.3 1 16.1 70
15.1 17.5 113.8 118.8 3 1 0 0 0 0 0 4 4.7 1 3.8 3 6 1 20 78.8 2 15 85
1 26 100 125 1 0 1 0 0 0 0 3 1.2 0 0 1 5 1 55.2 95 1 42 0
35 25 100 100 2 0 0 0 0 0 0 1 14.4 0 0 1 4 3 69.6 87.5 2 78.4 40
13.8 31.3 104 103.8 1 1 0 0 0 0 0 2 3.3 1 0 2 4 2 46.5 86 2 26.3 0
31.7 56.5 107.1 100 2 1 0 0 0 0 0 4 6.5 1 8.7 2 7 2 32.3 63.3 2 36.6 55
27.6 7.5 105 106.3 2 0 1 0 0 0 0 1 2.4 0 0 3 5 2 46.1 62.5 2 22 75
11.8 49.5 91.5 113.8 3 1 0 0 1 0 0 3 11.9 1 26.5 2 6 2 76.2 62.3 2 22.9 80
34.3 2.5 112 112.5 3 1 0 0 0 0 0 1 11.3 1 5.5 2 7 2 45.8 53.1 1 42.3 0
30 15 100 86.8 2 0 1 0 0 0 0 4 4.2 0 9 2 6 2 51.9 92.8 2 29.6 77
41 34 103.5 100 1 1 0 1 0 0 0 1 3.5 1 0 2 6 2 35.7 88 1 23.3 84
52 10 100 104.5 2 1 0 0 0 0 0 1 1.8 1 0 2 4 2 34.3 61.3 2 18.2 90
24.8 51.3 111 110 3 1 0 0 0 0 0 3 13.9 1 0 2 7 1 49.2 52 1 101.4 90
12.8 16.3 100.8 102 3 1 0 0 0 0 0 2 12.2 1 4.5 2 8 2 35.8 74 2 19.1 0
20.3 -15 102.5 102.5 3 1 0 0 0 0 0 2 5.2 1 0 3 6 2 61.2 103.8 2 29.5 50
4.1 15 109.8 107.5 3 0 0 0 0 0 0 4 6.5 0 0 3 7 2 59.7 80.4 1 32.8 65
